last,buy,sell,mid,timestamp
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:10:11.229Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:10:21.690Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:10:31.620Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:10:41.243Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:10:50.923Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:11:00.000Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:11:05.000Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:11:20.000Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:11:32.008Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:11:42.135Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:11:51.011Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:12:02.484Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:12:12.490Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:12:22.476Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:12:31.941Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:12:40.974Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:12:50.000Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:13:02.538Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:13:11.899Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:13:18.198Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:13:30.000Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:13:40.000Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:13:50.000Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:14:02.243Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:14:10.000Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:14:20.867Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:14:27.864Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:14:40.000Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:14:52.148Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:15:00.624Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:15:10.000Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:15:21.958Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:15:30.005Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:15:42.186Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:15:50.294Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:16:01.438Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:16:12.915Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:16:20.862Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:16:32.321Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:16:42.936Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:16:50.133Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:17:02.344Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:17:07.786Z
9208.0,9208.0,9208.5,9208.0,2020-07-02T07:17:20.069Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:17:28.965Z
9208.5,9208.0,9208.5,9208.0,2020-07-02T07:17:41.652Z
9206.0,9207.5,9208.0,9208.0,2020-07-02T07:17:51.978Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:18:01.897Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:18:12.223Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:18:20.630Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:18:32.107Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:18:40.959Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:18:50.000Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:19:00.983Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:19:12.201Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:19:22.852Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:19:30.624Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:19:42.953Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:19:47.762Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:20:00.527Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:20:11.125Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:20:21.622Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:20:32.288Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:20:41.886Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:20:46.846Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:21:00.000Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:21:10.685Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:21:21.292Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:21:32.755Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:21:42.881Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:21:52.043Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:22:02.415Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:22:12.221Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:22:15.000Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:22:27.545Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:22:42.659Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:22:50.000Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:22:50.000Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:23:13.342Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:23:21.431Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:23:30.000Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:23:41.121Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:23:52.562Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:24:03.606Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:24:12.446Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:24:23.585Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:24:33.082Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:24:38.892Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:24:51.624Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:25:03.162Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:25:11.784Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:25:23.712Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:25:32.487Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:25:38.215Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:25:52.003Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:26:00.325Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:26:12.002Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:26:15.000Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:26:31.859Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:26:42.199Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:26:52.826Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:27:01.523Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:27:09.471Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:27:22.759Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:27:31.543Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:27:40.000Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:27:53.358Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:28:00.000Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:28:10.000Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:28:20.080Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:28:30.000Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:28:40.967Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:28:51.541Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:29:03.808Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:29:05.690Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:29:21.035Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:29:32.670Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:29:43.549Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:29:52.455Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:30:01.823Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:30:11.477Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:30:24.181Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:30:33.489Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:30:44.204Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:30:53.742Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:31:03.240Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:31:13.704Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:31:22.811Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:31:30.000Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:31:42.068Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:31:52.866Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:32:03.707Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:32:14.217Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:32:23.168Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:32:30.000Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:32:43.494Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:32:53.904Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:33:00.000Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:33:11.248Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:33:15.249Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:33:30.130Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:33:43.951Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:33:53.547Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:34:03.358Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:34:07.958Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:34:22.398Z
9202.5,9202.0,9202.5,9202.0,2020-07-02T07:34:33.431Z
9202.0,9202.0,9202.5,9202.0,2020-07-02T07:34:43.875Z
9205.0,9204.0,9204.5,9204.0,2020-07-02T07:34:54.188Z
9204.5,9204.5,9205.0,9205.0,2020-07-02T07:35:01.802Z
9205.0,9204.5,9205.0,9205.0,2020-07-02T07:35:13.974Z
9204.5,9204.5,9205.0,9205.0,2020-07-02T07:35:23.644Z
9205.0,9204.5,9205.0,9205.0,2020-07-02T07:35:32.837Z
9205.0,9204.5,9205.0,9205.0,2020-07-02T07:35:43.579Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:35:54.668Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:36:00.000Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:36:13.124Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:36:23.320Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:36:33.801Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:36:43.814Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:36:54.764Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:37:02.410Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:37:14.350Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:37:23.061Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:37:34.607Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:37:44.494Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:37:52.066Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:38:03.209Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:38:11.396Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:38:21.373Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:38:32.366Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:38:40.000Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:38:51.540Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:39:04.159Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:39:13.817Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:39:20.985Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:39:32.922Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:39:44.279Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:39:51.461Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:40:02.733Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:40:12.182Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:40:12.182Z
9205.5,9205.5,9206.0,9206.0,2020-07-02T07:40:31.119Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:40:43.475Z
9206.0,9205.5,9206.0,9206.0,2020-07-02T07:40:45.000Z
